from,to,distance,cost,from_datetime,hour,day_of_week,distance_rolling_avg,cost_rolling_avg
153,167,,269.7,1970-01-01 00:02:33,0,3,,208.96666666666678
167,62,,64.8,1970-01-01 00:02:47,0,3,,183.16666666666677
62,70,,332.6,1970-01-01 00:01:02,0,3,,222.3666666666668
124,169,,145.2,1970-01-01 00:02:04,0,3,,180.8666666666668
169,7,,631.5,1970-01-01 00:02:49,0,3,,369.7666666666668
44,169,,397.8,1970-01-01 00:00:44,0,3,,391.50000000000017
169,41,,124.0,1970-01-01 00:02:49,0,3,,384.43333333333345
44,124,,375.7,1970-01-01 00:00:44,0,3,,299.1666666666668
124,41,,243.9,1970-01-01 00:02:04,0,3,,247.8666666666668
41,7,,519.4,1970-01-01 00:00:41,0,3,,379.6666666666668
6,14,,289.3,1970-01-01 00:00:06,0,3,,350.8666666666668
14,149,,259.0,1970-01-01 00:00:14,0,3,,355.9000000000001
149,39,,206.9,1970-01-01 00:02:29,0,3,,251.73333333333346
144,98,,45.1,1970-01-01 00:02:24,0,3,,170.33333333333346
19,4,,326.8,1970-01-01 00:00:19,0,3,,192.93333333333348
4,14,,178.6,1970-01-01 00:00:04,0,3,,183.5000000000001
14,76,,299.0,1970-01-01 00:00:14,0,3,,268.13333333333344
15,151,,136.4,1970-01-01 00:00:15,0,3,,204.66666666666677
151,44,,203.1,1970-01-01 00:02:31,0,3,,212.8333333333334
45,106,,260.6,1970-01-01 00:00:45,0,3,,200.03333333333345
106,93,,112.2,1970-01-01 00:01:46,0,3,,191.96666666666678
20,165,,132.5,1970-01-01 00:00:20,0,3,,168.43333333333342
165,19,,289.2,1970-01-01 00:02:45,0,3,,177.96666666666678
89,92,,323.2,1970-01-01 00:01:29,0,3,,248.3000000000001
92,147,,321.9,1970-01-01 00:01:32,0,3,,311.4333333333334
147,37,,48.2,1970-01-01 00:02:27,0,3,,231.10000000000005
133,91,,152.8,1970-01-01 00:02:13,0,3,,174.3000000000001
91,163,,313.6,1970-01-01 00:01:31,0,3,,171.53333333333345
150,71,,221.1,1970-01-01 00:02:30,0,3,,229.16666666666677
71,61,,89.6,1970-01-01 00:01:11,0,3,,208.10000000000005
78,107,,143.9,1970-01-01 00:01:18,0,3,,151.53333333333342
107,46,,236.3,1970-01-01 00:01:47,0,3,,156.6000000000001
104,147,,277.5,1970-01-01 00:01:44,0,3,,219.23333333333343
147,148,,84.7,1970-01-01 00:02:27,0,3,,199.5000000000001
20,101,,201.2,1970-01-01 00:00:20,0,3,,187.8000000000001
101,19,,534.4,1970-01-01 00:01:41,0,3,,273.4333333333334
19,137,,245.5,1970-01-01 00:00:19,0,3,,327.03333333333336
8,42,,759.5,1970-01-01 00:00:08,0,3,,513.1333333333333
42,117,,58.9,1970-01-01 00:00:42,0,3,,354.63333333333344
44,42,,342.3,1970-01-01 00:00:44,0,3,,386.9000000000001
42,41,,102.5,1970-01-01 00:00:42,0,3,,167.90000000000006
44,8,,789.1,1970-01-01 00:00:44,0,3,,411.3000000000001
8,41,,657.4,1970-01-01 00:00:08,0,3,,516.3333333333334
41,117,,160.5,1970-01-01 00:00:41,0,3,,535.6666666666667
168,167,,172.4,1970-01-01 00:02:48,0,3,,330.1
167,154,,165.2,1970-01-01 00:02:47,0,3,,166.0333333333334
143,128,,81.9,1970-01-01 00:02:23,0,3,,139.83333333333337
128,10,,88.2,1970-01-01 00:02:08,0,3,,111.76666666666671
118,145,,250.6,1970-01-01 00:01:58,0,3,,140.23333333333338
145,96,,85.1,1970-01-01 00:02:25,0,3,,141.30000000000004
15,152,,135.0,1970-01-01 00:00:15,0,3,,156.9
152,44,,204.6,1970-01-01 00:02:32,0,3,,141.5666666666667
19,77,,320.7,1970-01-01 00:00:19,0,3,,220.10000000000005
77,14,,299.8,1970-01-01 00:01:17,0,3,,275.03333333333336
14,52,,127.6,1970-01-01 00:00:14,0,3,,249.3666666666667
14,127,,314.8,1970-01-01 00:00:14,0,3,,247.4
127,39,,280.4,1970-01-01 00:02:07,0,3,,240.93333333333337
39,109,,237.0,1970-01-01 00:00:39,0,3,,277.40000000000003
31,160,,116.5,1970-01-01 00:00:31,0,3,,211.30000000000004
160,155,,272.4,1970-01-01 00:02:40,0,3,,208.63333333333335
133,91,,152.8,1970-01-01 00:02:13,0,3,,180.5666666666667
91,163,,313.6,1970-01-01 00:01:31,0,3,,246.26666666666674
150,71,,221.1,1970-01-01 00:02:30,0,3,,229.1666666666667
71,61,,89.6,1970-01-01 00:01:11,0,3,,208.10000000000002
32,160,,107.7,1970-01-01 00:00:32,0,3,,139.4666666666667
72,162,,3274.4,1970-01-01 00:01:12,0,3,,1157.2333333333333
162,13,,554.5,1970-01-01 00:02:42,0,3,,1312.2
162,40,,413.9,1970-01-01 00:02:42,0,3,,1414.2666666666667
65,72,,297.9,1970-01-01 00:01:05,0,3,,422.09999999999997
72,48,,21.5,1970-01-01 00:01:12,0,3,,244.4333333333333
13,42,,319.8,1970-01-01 00:00:13,0,3,,213.0666666666667
42,40,,40.7,1970-01-01 00:00:42,0,3,,127.33333333333333
8,42,,759.5,1970-01-01 00:00:08,0,3,,373.3333333333333
42,117,,58.9,1970-01-01 00:00:42,0,3,,286.3666666666667
8,13,,450.3,1970-01-01 00:00:08,0,3,,422.90000000000003
13,117,,378.5,1970-01-01 00:00:13,0,3,,295.90000000000003
117,40,,64.0,1970-01-01 00:01:57,0,3,,297.59999999999997
46,162,,391.6,1970-01-01 00:00:46,0,3,,278.03333333333336
162,152,,115.3,1970-01-01 00:02:42,0,3,,190.29999999999998
152,108,,191.4,1970-01-01 00:02:32,0,3,,232.76666666666665
104,108,,375.9,1970-01-01 00:01:44,0,3,,227.5333333333333
108,148,,311.6,1970-01-01 00:01:48,0,3,,292.9666666666667
148,146,,80.0,1970-01-01 00:02:28,0,3,,255.83333333333334
21,90,,396.9,1970-01-01 00:00:21,0,3,,262.8333333333333
90,132,,152.2,1970-01-01 00:01:30,0,3,,209.69999999999996
101,29,,252.3,1970-01-01 00:01:41,0,3,,267.1333333333333
29,137,,110.7,1970-01-01 00:00:29,0,3,,171.73333333333335
77,22,,353.8,1970-01-01 00:01:17,0,3,,238.9333333333333
22,52,,227.8,1970-01-01 00:00:22,0,3,,230.76666666666665
52,30,,186.6,1970-01-01 00:00:52,0,3,,256.06666666666666
127,18,,425.2,1970-01-01 00:02:07,0,3,,279.8666666666667
18,109,,439.1,1970-01-01 00:00:18,0,3,,350.3
109,22,,135.5,1970-01-01 00:01:49,0,3,,333.2666666666667
168,17,,232.7,1970-01-01 00:02:48,0,3,,269.09999999999997
17,154,,294.2,1970-01-01 00:00:17,0,3,,220.79999999999998
154,5,,166.3,1970-01-01 00:02:34,0,3,,231.0666666666667
78,107,,143.9,1970-01-01 00:01:18,0,3,,201.46666666666667
107,46,,236.3,1970-01-01 00:01:47,0,3,,182.16666666666666
118,145,,250.6,1970-01-01 00:01:58,0,3,,210.26666666666665
145,96,,85.1,1970-01-01 00:02:25,0,3,,190.66666666666666
